game_id,ball_possession_home,ball_possession_away,expected_goals_home,expected_goals_away,big_chances_home,big_chances_away,total_shots_home,total_shots_away,goalkeeper_saves_home,goalkeeper_saves_away,corner_kicks_home,corner_kicks_away,fouls_home,fouls_away,passes_home,passes_away,tackles_home,tackles_away,free_kicks_home,free_kicks_away,yellow_cards_home,yellow_cards_away,shots_on_target_home,shots_on_target_away,hit_woodwork_home,hit_woodwork_away,shots_off_target_home,shots_off_target_away,blocked_shots_home,blocked_shots_away,shots_inside_box_home,shots_inside_box_away,shots_outside_box_home,shots_outside_box_away,big_chances_scored_home,big_chances_scored_away,big_chances_missed_home,big_chances_missed_away,through_balls_home,through_balls_away,touches_in_penalty_area_home,touches_in_penalty_area_away,fouled_in_final_third_home,fouled_in_final_third_away,offsides_home,offsides_away,accurate_passes_home,accurate_passes_away,throw-ins_home,throw-ins_away,final_third_entries_home,final_third_entries_away,final_third_phase_home,final_third_phase_away,long_balls_home,long_balls_away,crosses_home,crosses_away,duels_home,duels_away,dispossessed_home,dispossessed_away,ground_duels_home,ground_duels_away,aerial_duels_home,aerial_duels_away,dribbles_home,dribbles_away,tackles_won_home,tackles_won_away,total_tackles_home,total_tackles_away,interceptions_home,interceptions_away,recoveries_home,recoveries_away,clearances_home,clearances_away,errors_lead_to_a_goal_home,errors_lead_to_a_goal_away,total_saves_home,total_saves_away,goals_prevented_home,goals_prevented_away,big_saves_home,big_saves_away,high_claims_home,high_claims_away,punches_home,punches_away,goal_kicks_home,goal_kicks_away,home_h1_goals,home_h2_goals,home_normaltime,away_h1_goals,away_h2_goals,away_normaltime,match_datetime,game_winner,home_team,away_team,nameCode_home,nameCode_away,league_id,season_id,home_team_id,away_team_id,home_shots,away_shots,errors_lead_to_a_shot_home,errors_lead_to_a_shot_away,red_cards_home,red_cards_away,penalty_saves_home,penalty_saves_away,xg_diff,xg_diff_home,xg_diff_away,total_goals,total_xg,field_tilt_home,field_tilt_away,home_win,away_win,draw,home_momentum,away_momentum,league_name
13981613.0,45.0,55.0,1.55,0.7,2.0,2.0,7.0,8.0,2.0,2.0,1.0,3.0,10.0,8.0,185.0,222.0,13.0,13.0,8.0,10.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,4.0,3.0,2.0,5.0,6.0,2.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,27.0,24.0,0.0,0.0,1.0,2.0,150.0,181.0,10.0,9.0,22.0,34.0,129.0,63.0,12.0,12.0,3.0,3.0,48.0,52.0,7.0,6.0,24.0,27.0,7.0,7.0,4.0,5.0,7.0,9.0,13.0,13.0,4.0,5.0,16.0,22.0,18.0,16.0,0.0,1.0,2.0,2.0,0.4032,0.4285,0.0,1.0,0.0,2.0,0.0,1.0,5.0,1.0,1,1,2,0,0,0,2026-01-10 19:45:00+00:00,1.0,atalanta,torino,ATA,TOR,23,76457,2686,2696,"{""xg"": [0.54523026943207, 0.12213211506605, 0.018785551190376, 0.0657659471035, 0.052970819175243, 0.066379398107529, 0.67845016717911, 0.020269669592381, 0.018907083198428, 0.31220382452011, 0.026445792987943, 0.050703208893538, 0.28259348869324, 0.159514144063, 0.045641038566828, 0.036211609840393, 0.069239884614944, 0.041069496423006], ""count"": 18}","{""xg"": [0.061725098639727, 0.15724697709084, 0.15714117884636, 0.069409817457199, 0.066911771893501, 0.038637358695269, 0.015452434308827, 0.13248310983181, 0.064713664352894, 0.052200205624104], ""count"": 10}",,,,,,,0.8500000000000001,0.8500000000000001,-0.8500000000000001,2,2.25,0.671875,0.328125,1,0,0,8.38,1.62,Italy Serie A
13981621.0,43.0,57.0,0.27,0.9,0.0,3.0,3.0,9.0,0.0,0.0,1.0,3.0,5.0,8.0,143.0,186.0,11.0,9.0,8.0,5.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,5.0,1.0,3.0,2.0,6.0,1.0,3.0,0.0,1.0,0.0,2.0,,,17.0,14.0,3.0,2.0,0.0,2.0,107.0,157.0,12.0,13.0,24.0,28.0,62.0,65.0,10.0,8.0,0.0,2.0,51.0,49.0,3.0,4.0,23.0,18.0,9.0,13.0,4.0,4.0,5.0,7.0,11.0,9.0,3.0,4.0,24.0,26.0,18.0,14.0,,,0.0,0.0,-1.3271,-0.6524,,,2.0,2.0,1.0,1.0,3.0,3.0,1,0,1,0,2,2,2026-01-11 11:30:00+00:00,2.0,lecce,parma,LEC,PAR,23,76457,2689,2690,"{""xg"": [0.14159333705902, 0.0060920715332031, 0.12078431993723, 0.060963783413172, 0.065672889351845, 0.11997431516647, 0.050675593316555, 0.018043950200081, 0.24480618536472, 0.034378983080387], ""count"": 10}","{""xg"": [0.0061100209131837, 0.13831901550293, 0.34574031829834, 0.095068052411079, 0.23321330547333, 0.039103161543608, 0.024430533871055, 0.0093861287459731, 0.011164978146553, 0.035604946315289, 0.092332102358341, 0.009653102606535], ""count"": 12}",2.0,0.0,2.0,0.0,,,-0.63,-0.63,0.63,3,1.17,0.4881889763779528,0.5118110236220472,0,1,0,1.0,9.0,Italy Serie A
13981614.0,53.0,47.0,1.53,0.85,4.0,1.0,14.0,8.0,0.0,5.0,7.0,3.0,6.0,7.0,204.0,187.0,3.0,7.0,7.0,6.0,1.0,3.0,6.0,1.0,1.0,0.0,3.0,4.0,5.0,3.0,12.0,5.0,2.0,3.0,1.0,1.0,3.0,0.0,1.0,1.0,32.0,23.0,1.0,2.0,1.0,0.0,185.0,157.0,5.0,5.0,15.0,18.0,103.0,85.0,8.0,10.0,5.0,8.0,46.0,54.0,4.0,0.0,14.0,15.0,5.0,7.0,5.0,2.0,2.0,5.0,3.0,7.0,3.0,2.0,18.0,22.0,6.0,11.0,,,0.0,5.0,-0.0076000000000001,1.3806,,,1.0,2.0,0.0,1.0,5.0,2.0,0,1,1,0,1,1,2026-01-11 14:00:00+00:00,3.0,fiorentina,milan,FIO,ACM,23,76457,2693,2692,"{""xg"": [0.031869255006313, 0.44441005587578, 0.20112128555775, 0.024820234626532, 0.015602384693921, 0.05069013684988, 0.037010721862316, 0.22148218750954, 0.077261507511139, 0.070707589387894, 0.085719183087349, 0.15703268349171, 0.078681141138077, 0.03368753939867, 0.060331918299198, 0.039227750152349, 0.093183524906635, 0.067364364862442, 0.075137555599213, 0.035467069596052], ""count"": 20}","{""xg"": [0.19991782307625, 0.034063685685396, 0.031776957213879, 0.038336262106895, 0.11715327948332, 0.083992652595043, 0.029795002192259, 0.091768324375153, 0.050664640963078, 0.048002753406763, 0.055748581886292, 0.55061155557632, 0.17959652841091], ""count"": 13}",0.0,2.0,,,,,0.68,0.68,-0.68,2,2.38,0.5478723404255319,0.4521276595744681,0,0,1,5.97,4.03,Italy Serie A
13981615.0,42.0,58.0,0.39,0.42,1.0,0.0,7.0,7.0,2.0,1.0,2.0,0.0,3.0,2.0,207.0,296.0,5.0,7.0,2.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,6.0,4.0,0.0,1.0,4.0,2.0,3.0,5.0,,,1.0,0.0,0.0,0.0,19.0,23.0,1.0,1.0,0.0,0.0,162.0,249.0,11.0,11.0,37.0,38.0,64.0,82.0,11.0,10.0,2.0,1.0,32.0,68.0,3.0,3.0,8.0,16.0,7.0,16.0,2.0,6.0,3.0,6.0,5.0,7.0,6.0,3.0,26.0,25.0,7.0,17.0,,,2.0,1.0,-0.8226,0.1169,2.0,1.0,1.0,0.0,,,3.0,7.0,0,0,0,0,1,1,2026-01-11 17:00:00+00:00,2.0,hellas_verona,lazio,VER,LAZ,23,76457,2701,2699,"{""xg"": [0.037541281431913, 0.12479505687952, 0.10980860888958, 0.05551341548562, 0.014835335314274, 0.030220819637179, 0.01424777880311, 0.047841176390648, 0.0055395471863449, 0.086927674710751], ""count"": 10}","{""xg"": [0.041425116360188, 0.034548446536064, 0.11998622864485, 0.024727679789066, 0.16546165943146, 0.014739003963768, 0.016642596572638, 0.089340165257454, 0.026468545198441, 0.23879818618298, 0.12842230498791], ""count"": 11}",1.0,0.0,,,,,-0.02999999999999997,-0.02999999999999997,0.02999999999999997,1,0.81,0.4383561643835616,0.5616438356164384,0,1,0,0.34,9.66,Italy Serie A
13981618.0,44.0,56.0,0.89,0.52,1.0,2.0,5.0,4.0,0.0,0.0,2.0,1.0,9.0,9.0,179.0,228.0,12.0,7.0,8.0,9.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,27.0,20.0,3.0,0.0,2.0,0.0,148.0,187.0,10.0,13.0,28.0,19.0,141.0,48.0,14.0,8.0,0.0,2.0,51.0,49.0,6.0,9.0,22.0,14.0,4.0,11.0,2.0,1.0,5.0,3.0,12.0,7.0,5.0,1.0,19.0,20.0,7.0,9.0,0.0,1.0,0.0,0.0,-0.5882,-0.5829,,,0.0,3.0,,,4.0,1.0,1,1,2,1,1,2,2026-01-11 19:45:00+00:00,3.0,inter,napoli,INT,NAP,23,76457,2697,2714,"{""xg"": [0.039103161543608, 0.7884, 0.019582247361541, 0.012608322314918, 0.031340185552835, 0.02336267568171, 0.10025821626186, 0.064045265316963, 0.14115506410599, 0.015868421643972, 0.02545484341681, 0.14173053205013, 0.044272415339947], ""count"": 13}","{""xg"": [0.30485042929649, 0.027431480586529, 0.087646625936031, 0.069015845656395, 0.030355496332049, 0.17000685632229, 0.022185582667589], ""count"": 7}",2.0,0.0,,,,,0.37,0.37,-0.37,4,1.4100000000000001,0.746031746031746,0.25396825396825395,0,0,1,0.34,9.66,Italy Serie A
13981617.0,49.0,51.0,0.73,0.54,2.0,1.0,8.0,4.0,2.0,3.0,0.0,0.0,8.0,11.0,236.0,245.0,7.0,7.0,11.0,8.0,1.0,3.0,5.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,4.0,1.0,4.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,15.0,22.0,3.0,3.0,0.0,1.0,198.0,204.0,5.0,15.0,23.0,21.0,46.0,97.0,9.0,11.0,2.0,0.0,57.0,43.0,5.0,4.0,23.0,18.0,4.0,2.0,5.0,4.0,6.0,5.0,7.0,7.0,5.0,4.0,28.0,21.0,10.0,13.0,,,2.0,3.0,0.4931,-1.8182,2.0,0.0,,,,,3.0,2.0,1,2,3,0,0,0,2026-01-12 17:30:00+00:00,1.0,genoa,cagliari,GEN,CAG,23,76457,2713,2719,"{""xg"": [0.44076991081238, 0.040370270609856, 0.025736730545759, 0.034365806728601, 0.033798489719629, 0.090327255427837, 0.048217475414276, 0.020648669451475, 0.026451429352164, 0.019728163257241, 0.30866682529449], ""count"": 11}","{""xg"": [0.054225400090218, 0.019023770466447, 0.064822800457478, 0.40634801983833, 0.12044360488653, 0.036799658089876, 0.012870652601123, 0.14113652706146, 0.034198686480522, 0.044411201030016, 0.01981276832521, 0.013066977262497, 0.1141654625535, 0.060754485428333, 0.12060547620058], ""count"": 15}",,,,,,,0.18999999999999995,0.18999999999999995,-0.18999999999999995,3,1.27,0.32167832167832167,0.6783216783216783,1,0,0,7.75,2.25,Italy Serie A
13981623.0,59.0,41.0,1.26,0.32,2.0,0.0,7.0,3.0,1.0,3.0,1.0,4.0,6.0,4.0,301.0,199.0,5.0,9.0,4.0,6.0,0.0,1.0,5.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,33.0,19.0,0.0,0.0,3.0,0.0,276.0,169.0,10.0,8.0,39.0,14.0,138.0,60.0,6.0,8.0,1.0,2.0,48.0,52.0,2.0,2.0,12.0,16.0,4.0,1.0,4.0,2.0,4.0,7.0,5.0,9.0,6.0,6.0,30.0,19.0,8.0,10.0,,,1.0,3.0,0.4992,-0.7534,1.0,3.0,,,,,1.0,2.0,3,2,5,0,0,0,2026-01-12 19:45:00+00:00,1.0,juventus,cremonese,JUV,CRE,23,76457,2687,2761,"{""xg"": [0.28446221351624, 0.016283806413412, 0.014388928189874, 0.046806316822767, 0.032042667269707, 0.10007188469172, 0.7645166516304, 0.04948840662837, 0.10283382982016, 0.10818573832512, 0.87289971113205, 0.7884, 0.10947313159704, 0.57444906234741, 0.015683643519878, 0.012659280560911, 0.17013682425022, 0.022251348942518], ""count"": 18}","{""xg"": [0.19116272032261, 0.092424355447292, 0.038258891552687, 0.076443679630756, 0.053556188941002, 0.042388129979372, 0.016036294400692, 0.40520823001862, 0.020388582721353], ""count"": 9}",1.0,1.0,,,0.0,1.0,0.94,0.94,-0.94,5,1.58,0.696969696969697,0.30303030303030304,1,0,0,1.65,8.35,Italy Serie A
14844295.0,75.0,25.0,0.51,0.0,0.0,0.0,10.0,0.0,0.0,2.0,5.0,0.0,8.0,6.0,383.0,128.0,6.0,8.0,6.0,8.0,1.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,7.0,0.0,3.0,0.0,,,0.0,0.0,1.0,0.0,45.0,4.0,0.0,0.0,0.0,0.0,341.0,85.0,9.0,5.0,57.0,17.0,222.0,34.0,5.0,7.0,7.0,0.0,58.0,42.0,4.0,4.0,16.0,16.0,9.0,2.0,4.0,0.0,5.0,4.0,6.0,8.0,3.0,4.0,29.0,21.0,5.0,21.0,,,0.0,2.0,0.0496,1.0766,0.0,1.0,0.0,2.0,0.0,1.0,0.0,8.0,0,0,0,0,0,0,2026-01-14 17:30:00+00:00,3.0,napoli,parma,NAP,PAR,23,76457,2714,2690,"{""xg"": [0.048464998602867, 0.01717397198081, 0.026252936571836, 0.14149095118046, 0.037643678486347, 0.041032120585442, 0.018557608127594, 0.042605634778738, 0.041692283004522, 0.093564830720425, 0.076585330069065, 0.085510514676571, 0.05115020275116, 0.12283807247877, 0.45400869846344, 0.069588132202625], ""count"": 16}","{""xg"": [0.1310373544693, 0.02996045537293, 0.020472856238484, 0.066953293979168], ""count"": 4}",,,,,,,0.51,0.51,-0.51,0,0.51,0.8671875,0.1328125,0,0,1,1.0,9.0,Italy Serie A
14844287.0,62.0,38.0,1.38,0.33,2.0,0.0,13.0,6.0,1.0,4.0,6.0,1.0,6.0,10.0,234.0,147.0,7.0,6.0,10.0,6.0,1.0,1.0,5.0,1.0,0.0,0.0,4.0,1.0,4.0,4.0,8.0,3.0,5.0,3.0,1.0,0.0,1.0,0.0,,,38.0,11.0,5.0,1.0,2.0,0.0,193.0,98.0,10.0,6.0,36.0,18.0,126.0,34.0,6.0,9.0,7.0,0.0,54.0,46.0,2.0,3.0,20.0,16.0,11.0,10.0,4.0,5.0,3.0,3.0,7.0,6.0,2.0,1.0,24.0,26.0,13.0,23.0,,,1.0,4.0,0.5742,1.0575,0.0,2.0,0.0,1.0,1.0,2.0,2.0,5.0,0,1,1,0,0,0,2026-01-14 19:45:00+00:00,1.0,inter,lecce,INT,LEC,23,76457,2697,2689,"{""xg"": [0.08202338218689, 0.50456428527832, 0.11204464733601, 0.042008712887764, 0.038014527410269, 0.18402169644833, 0.01828303001821, 0.03874833136797, 0.022461082786322, 0.036211609840393, 0.051758944988251, 0.088497504591942, 0.21454147994518, 0.026872497051954, 0.038142248988152, 0.017810085788369, 0.021193277090788, 0.087646625936031, 0.045294921845198, 0.10150571912527, 0.1133269816637], ""count"": 21}","{""xg"": [0.017916666343808, 0.06377025693655, 0.18473945558071, 0.024460786953568, 0.016982046887279, 0.026822980493307, 0.038210224360228, 0.019203977659345, 0.033752411603928, 0.066051572561264], ""count"": 10}",0.0,1.0,,,,,1.0499999999999998,1.0499999999999998,-1.0499999999999998,1,1.71,0.7875,0.2125,1,0,0,2.9,7.1,Italy Serie A
14844293.0,40.0,60.0,0.58,0.32,2.0,0.0,7.0,6.0,1.0,2.0,3.0,2.0,8.0,10.0,163.0,248.0,10.0,4.0,10.0,8.0,0.0,1.0,3.0,1.0,0.0,0.0,2.0,4.0,2.0,1.0,7.0,1.0,0.0,5.0,,,2.0,0.0,,,20.0,23.0,0.0,2.0,3.0,2.0,115.0,194.0,8.0,16.0,23.0,34.0,46.0,68.0,6.0,22.0,2.0,0.0,60.0,40.0,4.0,7.0,24.0,13.0,22.0,18.0,5.0,1.0,7.0,3.0,10.0,4.0,1.0,2.0,25.0,22.0,22.0,8.0,,,1.0,2.0,-1.6422,-1.3113,0.0,1.0,0.0,1.0,,,4.0,2.0,1,1,2,3,0,3,2026-01-15 17:30:00+00:00,2.0,hellas_verona,bologna,VER,BOL,23,76457,2701,2685,"{""xg"": [0.02515427954495, 0.14864619076252, 0.20003624260426, 0.031533882021904, 0.053972948342562, 0.055157363414764, 0.095524944365025, 0.021039856597781, 0.069280296564102, 0.023720115423203, 0.027914686128497, 0.25134140253067, 0.10059681534767, 0.093391053378582, 0.055030390620232], ""count"": 15}","{""xg"": [0.019966933876276, 0.013734238222241, 0.080364286899567, 0.026567013934255, 0.13062287867069, 0.051757015287876, 0.073320418596268, 0.078248493373394, 0.070906117558479, 0.097811482846737, 0.058929063379765, 0.020563017576933, 0.03216664865613, 0.039989408105612], ""count"": 14}",,,,,,,0.25999999999999995,0.25999999999999995,-0.25999999999999995,5,0.8999999999999999,0.40350877192982454,0.5964912280701754,0,1,0,7.13,2.87,Italy Serie A
14844296.0,75.0,25.0,0.44,0.38,0.0,1.0,10.0,4.0,0.0,4.0,5.0,3.0,3.0,3.0,328.0,110.0,5.0,8.0,3.0,3.0,1.0,0.0,3.0,2.0,1.0,0.0,4.0,2.0,3.0,0.0,4.0,2.0,6.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,30.0,10.0,1.0,0.0,0.0,3.0,304.0,77.0,10.0,5.0,29.0,14.0,148.0,36.0,5.0,6.0,4.0,2.0,58.0,42.0,4.0,3.0,17.0,11.0,4.0,4.0,9.0,1.0,3.0,2.0,5.0,8.0,1.0,5.0,18.0,24.0,7.0,22.0,,,0.0,4.0,-1.8441,1.8826,0.0,4.0,0.0,1.0,,,3.0,7.0,1,0,1,1,2,3,2026-01-15 19:45:00+00:00,2.0,como,milan,COM,ACM,23,76457,2704,2692,"{""xg"": [0.029761476442218, 0.02837898209691, 0.073602497577667, 0.014641190879047, 0.032111041247845, 0.023756753653288, 0.063583984971046, 0.068716265261173, 0.027717139571905, 0.076436892151833, 0.073850497603416, 0.47854363918304, 0.07724817097187, 0.059156462550163, 0.10304692387581, 0.18550732731819, 0.40073338150978, 0.050802066922188], ""count"": 18}","{""xg"": [0.040324334055185, 0.12142730504274, 0.016206953674555, 0.15016360580921, 0.7884, 0.046820618212223, 0.10193976014853], ""count"": 7}",,,,,,,0.06,0.06,-0.06,4,0.8200000000000001,0.8043478260869565,0.1956521739130435,0,1,0,0.34,9.66,Italy Serie A
13981629.0,40.0,60.0,0.76,1.0,0.0,2.0,9.0,6.0,2.0,3.0,5.0,1.0,8.0,5.0,132.0,196.0,10.0,5.0,5.0,8.0,1.0,1.0,4.0,3.0,0.0,0.0,3.0,1.0,2.0,2.0,8.0,5.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,43.0,22.0,0.0,3.0,0.0,1.0,95.0,163.0,9.0,10.0,32.0,20.0,112.0,96.0,11.0,13.0,4.0,1.0,49.0,51.0,1.0,8.0,17.0,19.0,11.0,10.0,2.0,6.0,6.0,3.0,10.0,5.0,2.0,1.0,14.0,14.0,17.0,20.0,1.0,0.0,2.0,3.0,0.8558,1.0534,1.0,2.0,,,0.0,1.0,3.0,4.0,0,1,1,0,1,1,2026-01-16 19:45:00+00:00,3.0,pisa,atalanta,PIS,ATA,23,76457,2737,2686,"{""xg"": [0.069603033363819, 0.055231127887964, 0.056199166923761, 0.019648302346468, 0.11982085555792, 0.16004092991352, 0.035080596804619, 0.066210649907589, 0.17994773387909, 0.093563012778759, 0.10443760454655, 0.067674607038498, 0.077332213521004, 0.096873015165329], ""count"": 14}","{""xg"": [0.066898554563522, 0.070848934352398, 0.27596506476402, 0.099796287715435, 0.045894369482994, 0.44044813513756, 0.047260005027056, 0.02083183825016, 0.081484109163284], ""count"": 9}",,,,,,,-0.24,-0.24,0.24,2,1.76,0.5384615384615384,0.46153846153846156,0,0,1,5.97,4.03,Italy Serie A
13981630.0,50.0,50.0,0.12,0.83,0.0,1.0,4.0,5.0,1.0,0.0,1.0,2.0,11.0,8.0,231.0,232.0,6.0,11.0,8.0,11.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,3.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,12.0,26.0,1.0,1.0,1.0,1.0,199.0,193.0,6.0,9.0,19.0,34.0,41.0,97.0,8.0,6.0,1.0,1.0,46.0,54.0,7.0,3.0,18.0,23.0,5.0,4.0,4.0,3.0,5.0,6.0,6.0,11.0,4.0,5.0,25.0,21.0,10.0,10.0,,,1.0,0.0,1.0412,0.2,1.0,0.0,0.0,1.0,,,4.0,2.0,0,0,0,1,0,1,2026-01-17 14:00:00+00:00,2.0,udinese,inter,UDI,INT,23,76457,2695,2697,"{""xg"": [0.033789645880461, 0.027534598484635, 0.032705761492252, 0.022733699530363, 0.099806651473045], ""count"": 5}","{""xg"": [0.42743313312531, 0.21957077085972, 0.037637606263161, 0.04017173871398, 0.1018093302846, 0.079588040709496, 0.055015068501234, 0.024306684732437, 0.11504384875298, 0.16278317570686, 0.10071912407875, 0.025263065472245, 0.029197458177805, 0.17394132912159], ""count"": 14}",2.0,0.0,,,,,-0.71,-0.71,0.71,1,0.95,0.2971014492753623,0.7028985507246377,0,1,0,6.54,3.46,Italy Serie A
13981633.0,54.0,46.0,0.09,0.34,0.0,0.0,4.0,9.0,1.0,1.0,1.0,1.0,4.0,4.0,253.0,215.0,7.0,3.0,4.0,4.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,6.0,0.0,3.0,4.0,6.0,,,0.0,0.0,0.0,1.0,14.0,25.0,0.0,1.0,0.0,1.0,207.0,173.0,9.0,16.0,24.0,27.0,47.0,71.0,4.0,5.0,0.0,3.0,49.0,51.0,2.0,3.0,16.0,11.0,1.0,7.0,6.0,4.0,6.0,3.0,7.0,3.0,2.0,8.0,23.0,24.0,13.0,10.0,,,1.0,1.0,1.0473,-0.0817,1.0,0.0,2.0,2.0,1.0,0.0,3.0,2.0,1,0,1,0,0,0,2026-01-17 17:00:00+00:00,1.0,napoli,sassuolo,NAP,SAS,23,76457,2714,2793,"{""xg"": [0.018591260537505, 0.0084210047498345, 0.020529504865408, 0.033764459192753, 0.02903987839818, 0.11848549544811, 0.054733514785767, 0.1188203021884, 0.053565908223391, 0.093672819435596, 0.040644332766533], ""count"": 11}","{""xg"": [0.016982046887279, 0.02820341847837, 0.021915715187788, 0.023699337616563, 0.015365903265774, 0.024799227714539, 0.041067514568567, 0.026728831231594, 0.14350678026676, 0.034244041889906, 0.10055790841579, 0.061011202633381, 0.076297774910927, 0.026462133973837, 0.020532416179776, 0.0093711726367474, 0.017266914248466, 0.062746204435825, 0.015944272279739, 0.11632573604584, 0.025476485490799], ""count"": 21}",1.0,1.0,,,,,-0.25,-0.25,0.25,1,0.43000000000000005,0.3983050847457627,0.6016949152542372,1,0,0,4.06,5.94,Italy Serie A
13981625.0,18.0,82.0,0.11,1.09,,,3.0,15.0,4.0,1.0,1.0,12.0,8.0,3.0,76.0,347.0,15.0,4.0,3.0,8.0,0.0,0.0,1.0,4.0,0.0,1.0,2.0,6.0,0.0,5.0,3.0,8.0,0.0,7.0,,,,,,,4.0,40.0,0.0,2.0,0.0,0.0,48.0,318.0,7.0,10.0,17.0,58.0,13.0,238.0,9.0,14.0,2.0,4.0,52.0,48.0,3.0,6.0,19.0,21.0,8.0,4.0,1.0,9.0,8.0,3.0,15.0,4.0,3.0,4.0,18.0,28.0,24.0,5.0,,,4.0,1.0,0.6272,-0.552,2.0,1.0,,,2.0,0.0,12.0,0.0,0,1,1,0,0,0,2026-01-17 19:45:00+00:00,1.0,cagliari,juventus,CAG,JUV,23,76457,2719,2687,"{""xg"": [0.02520933188498, 0.11565499007702, 0.0057926098816097], ""count"": 3}","{""xg"": [0.053764823824167, 0.020061548799276, 0.12520928680897, 0.30369320511818, 0.014512175694108, 0.046962261199951, 0.016347043216228, 0.32174092531204, 0.017460521310568, 0.037234053015709, 0.016337973996997, 0.030973767861724, 0.019996782764792, 0.032147787511349, 0.036199122667313, 0.015657989308238, 0.038142438977957, 0.043457094579935, 0.011365924030542, 0.13908334076405, 0.0063643851317465], ""count"": 21}",,,,,,,-0.9800000000000001,-0.9800000000000001,0.9800000000000001,1,1.2000000000000002,0.05179282868525897,0.9482071713147411,1,0,0,2.58,7.42,Italy Serie A
13981627.0,49.0,51.0,0.3,0.16,0.0,0.0,8.0,3.0,1.0,1.0,3.0,1.0,3.0,9.0,187.0,200.0,11.0,11.0,9.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,6.0,1.0,1.0,1.0,4.0,2.0,4.0,1.0,,,0.0,0.0,0.0,0.0,18.0,23.0,1.0,0.0,1.0,1.0,152.0,156.0,20.0,7.0,27.0,22.0,75.0,52.0,10.0,7.0,2.0,1.0,60.0,40.0,7.0,8.0,24.0,16.0,16.0,11.0,4.0,3.0,5.0,8.0,11.0,11.0,3.0,4.0,17.0,21.0,10.0,19.0,,,1.0,1.0,0.9437,0.2479,3.0,1.0,2.0,1.0,,,4.0,9.0,0,0,0,0,0,0,2026-01-18 11:30:00+00:00,3.0,parma,genoa,PAR,GEN,23,76457,2690,2713,"{""xg"": [0.017394326627254, 0.09282710403204, 0.011925164610147, 0.020250871777534, 0.011679560877383, 0.084194883704185, 0.028614858165383, 0.035123370587826, 0.039557382464409, 0.018266240134835, 0.040764268487692, 0.014099997468293, 0.018657702952623, 0.0089233350008726], ""count"": 14}","{""xg"": [0.074962273240089, 0.015582609921694, 0.048087317496538, 0.035550151020288, 0.20522780716419, 0.020627446472645, 0.072732031345367, 0.21949356794357, 0.013345173560083, 0.15539526939392, 0.039266098290682], ""count"": 11}",1.0,0.0,,,,,0.13999999999999999,0.13999999999999999,-0.13999999999999999,0,0.45999999999999996,0.5905511811023622,0.4094488188976378,0,0,1,4.59,5.41,Italy Serie A
13981620.0,66.0,34.0,1.1,0.43,1.0,0.0,15.0,3.0,1.0,2.0,3.0,0.0,11.0,6.0,269.0,149.0,8.0,4.0,6.0,11.0,2.0,0.0,3.0,1.0,1.0,0.0,7.0,1.0,5.0,1.0,11.0,3.0,4.0,0.0,1.0,0.0,,,,,39.0,20.0,0.0,2.0,0.0,0.0,244.0,119.0,6.0,5.0,30.0,13.0,120.0,44.0,14.0,10.0,13.0,0.0,52.0,48.0,2.0,4.0,18.0,20.0,9.0,5.0,4.0,5.0,7.0,2.0,8.0,4.0,0.0,4.0,29.0,25.0,3.0,16.0,1.0,1.0,1.0,2.0,0.131,0.0494,,,1.0,1.0,,,1.0,4.0,0,1,1,2,0,2,2026-01-18 14:00:00+00:00,2.0,bologna,fiorentina,BOL,FIO,23,76457,2685,2693,"{""xg"": [0.044559355825186, 0.085685200989246, 0.028285562992096, 0.066174931824207, 0.27079856395721, 0.23139940202236, 0.033364593982697, 0.055881388485432, 0.074300855398178, 0.039249166846275, 0.026868844404817, 0.0091542340815067, 0.023206174373627, 0.060364220291376, 0.053419459611177, 0.094263136386871, 0.051908448338509, 0.02037643827498], ""count"": 18}","{""xg"": [0.024247510358691, 0.065691649913788, 0.15247243642807, 0.52332198619843, 0.059574093669653, 0.016064209863544, 0.055391982197762, 0.34784907102585, 0.01428608968854, 0.039860468357801, 0.064682401716709], ""count"": 11}",,,,,,,0.6700000000000002,0.6700000000000002,-0.6700000000000002,3,1.53,0.7317073170731707,0.2682926829268293,0,1,0,1.65,8.35,Italy Serie A
